fish_names,fish_prices in EUR,pictures,special
"Roter Schokoladengurami, Sphaerichthys vailanti",13.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102931/middle/Sphaerichthys-vaillanti-WF-10.jpg,Neuheit
"Roter Schwanzstreifen-Moorii, Tropheus moorii ""Moliro""",26.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80323/middle/80323-Roter-Schwanzstreifen-Moorii-Tropheus-moorii-Molir.jpg,
"Roter von Rio orange, Hyphessobrycon flammeus, DNZ",3.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84441/middle/Roter-von-Rio-orange-Hyphessobrycon-flammeus.jpg,
"Roter von Rio Zitrone, Hyphessobrycon flammeus",2.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85079/middle/Hyphessobrycon-flammeus-Zitrone-Roter-von-Rio-Zitro.jpg,
"Roter Wolfsalmler sp. Peru, Erythrinus sp. Peru red",59.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83279/middle/83279-roter-wolfssalmler-Erythrinus-sp-PERU.jpg,
"Rotfeder, Scardinius erythrophthalmus (Kaltwasser)",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81047/middle/81047-Rotfeder-Scardinius-erythrophthalmus-Kaltwasser.jpg,
"Rotflossen Zwergbärbling, Rasbora rubrodorsalis (Minifisch)",2.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84135/middle/Rasbora-rubrodorsalis-3a.jpg,
"Rotflossen-Antennenwels, Phractocephalus hemioliopterus (NUR für Großaquarien)",39.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85052/middle/Phractocephalus-hemiliopterus-ft.jpg,
"Rotflossen-Distichodus, Distichodus affinis",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84152/middle/Distichodus-affinis-5.jpg,
"Rotflossen-Fiederbartwels, Synodontis clarias",29.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100065/middle/Rotflossen-Fiederbartwels-Synodontis-clarias.jpg,
"Rotflossen-Gebirgsharnischwels, L276, Chaetsotoma lineopunctatum",24.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86756/middle/L276-Chaetsotoma--lineopunctatum.jpg,
"Rotflossen-Glanzsalmler, Chalceus erythrurus",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86627/middle/Rotflossen-Glanzsalmler-Chalceus-erythrurus.jpg,Neuheit
"Rotflossen-Kaktuswels, L 24, Pseudacanthicus cf serratus",179.0,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83346/middle/83346-L-024-Pseudacanthicus-cf-serratus-kaktuswels.jpg,
"Rotflossen-Kaktuswels, L 25, Pseudacanthicus cf serratus NATURFARBEN",249.0,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83351/middle/83351-rotflossen-kaktuswels-natur-L-025-Pseudacanthicus-.jpg,
"Rotflossenrasbora, Rasbora borapetensis",2.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80050/middle/Rotflossenrasbora-Rasbora-borapetensis.jpg,
"Rotflossensalmler, Aphyocharax anisitsi, DNZ",4.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/15293/middle/15293-Rotflossensalmler--Aphyocharax-anisitsi.jpg,
"Rotflossenschmerle, Botia lecontai/modesta (Yasuhikotakia lecontei)",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84346/middle/Rotflossenschmerle--Botia-lecontai.jpg,
"Rotgestreifter Regenbogenfisch, Melanotaenia splendida rubrostriata",8.89,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85149/middle/Melanotaenia-splendita-rubrostriata-4.jpg,
"Rothauben-Erdfresser, Geophagus steindachneri",16.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/10804/middle/10804-Rothauben-Erdfresser--Geophagus-steindachneri.jpg,
"Rotkopforanda, Carassius auratus, 9-10 cm (Kaltwasser)",29.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102941/middle/11442-Rotkopforanda--Carassius-auratus--4-5-cm--Kaltwass.jpg,
"Rotrücken-Kirschflecksalmler, Hyphessobrycon pyrrhonotus",9.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80184/middle/80184-Rotruecken-Kirschflecksalmler--Hyphessobrycon-pyrr.jpg,
"Rotrücken-Makropode, Macropodus erythropterus",21.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85611/middle/Rotruecken-Makropode-Macropodus-erythropterus.jpg,
"Rotschwanzährenfisch, Bedotia geayi",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80127/middle/80127-Rotschwanzaehrenfisch--Bedotia-geayi.jpg,
"Rotstreifen-Erdfresser, Geophagus surinamensis",14.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80140/middle/Rotstreifen-Erdfresser-Geophagus-surinamensis.jpg,
"Rotstrichalgenfresser, Puntius denisonii, 3-6 cm",12.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20899/middle/20899-Rotstrichalgenfresser-Puntius-denisonii.jpg,
"Royal Pleco, Panaque nigrolineatus L190",59.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80210/middle/80210-Royal-Pleco--Panaque-nigrolineatus-L190.jpg,
"Rundnasen-Zwergnilhecht, Pollimyrus isidori",16.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102958/middle/Rundnasen-Zwergnilhecht-Pollimyrus-isidori-1.jpg,
"Rundschwanz-Makropode, Macropodus ocellatus (Kaltwasser & Warmwasser)",17.69,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81040/middle/81040-Rundschwanz-Makropode-Macropodus-ocellatus-Kaltwas.jpg,
"Sabinae-Zwergbuntbarsch, Congochromis sabinae",18.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102962/middle/Sabinae-Zwergbuntbarsch-Congochromis-sabinae-neu.jpg,
"Safran White Belly Molly, Poecilia velifera",4.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85999/middle/Poecilia-velifera-Safran-White-Belly-Molly-1.jpg,Neuheit
"Sajica-Buntbarsch, Cryptoheros sajica, DNZ",7.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80558/middle/Sajica-Buntbarsch-Cryptoheros-sajica-1.jpg,
"Salvins Buntbarsch, Cichlasoma salvini, DNZ",15.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20951/middle/Salvins-Buntbarsch-Cichlasoma-salvini.jpg,
"Sandcichlide Burundi Blau, Xenotilapia bathyphilus Burundi Blue, DNZ",29.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100261/middle/Xenotilapia-bathyphilus-BURUNDI-BLUE-1-2.jpg,
"Saulosi Zebramaulbrüter, Pseudotropheus saulosi, DNZ",14.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85015/middle/Pseudotropheus-saulosi-Zebramaulbrueter-1.jpg,
"Savona Schmerle, Schistura savona",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83575/middle/Savona--Schmerle--Schistura--savona-1.jpg,
"Schabemaul-Buntbarsch, Labeotropheus trewavasae ""Blue""",10.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80286/middle/80286-Schabemaul-Bunbarsch-Labeotropheus-trewavasae-Blue.jpg,
"Schabracken-Panzerwels, Scleromystax barbatus",19.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84201/middle/Scleromystax-barbatus-Corydoras-barbatus.jpg,Neuheit
"Schachbrett-Schlankcichlide, Julidochromis marlieri, DNZ",12.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80311/middle/80311-Schachbrett-Schlankcichlide-Julidochromis-marlieri.jpg,
"Schachbrett-Zwergpanzerwels, Corydoras habrosus",4.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85034/middle/Corydoras-habrosus-11.jpg,
"Schachbrettbuntbarsch, Crenicara punctulatum Peru",2.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84322/middle/Crenicara-punctularia-peru-0.jpg,
"Schachbrettcichlide, Dicrossus maculatus",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83331/middle/83331-83331-Schabrettcichlide-Dicrossus-maculatus.jpg,
"Scharlachrot-Goldener Skalar, Pterophyllum scalare Kin Hi Utsuri, DNZ",21.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85640/middle/Scharlachrot-Goldener-Skalar-Pterophyllum-scalare-K.jpg,
"Scheels Prachtkärpfling, Aphyosemion scheeli",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80176/middle/80176-Scheels-Prachtkaerpfling--Aphyosemion-scheeli.jpg,
"Scherenschwanz-Fiederbartwels, Synodontis soloni",19.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102961/middle/Scherenschwanz-Fiederbartwels-Synodontis-soloni-1.jpg,
"Scherenschwanzsalmler, Moenkhausia intermedia",3.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/82642/middle/82642-Scherenschwanzsalmler-Moenkhausia-intermedia.jpg,
"Schläfer, Nimbochromis livingstoni, DNZ",26.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80294/middle/80294-Schlaefer-Nimbochromis-livingstoni-Nachzucht-7-9-c.jpg,
"Schlammspringer, Periophthalmus barbarus (Brackwasser, Terrarium)",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84997/middle/Periophthalmus-barbarus-Schlammspringer.jpg,
"Schlangenhaut-Zwergbärbling, Danio aesculapii",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100023/middle/Schlangenhaut-Zwergbaerbling-Danio-aesculapii-1.jpg,
"Schlangenhautfadenfisch, Trichogaster pectoralis",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80174/middle/80174-Schlangenhautfadenfisch--Trichgaster-pectoralis.jpg,
"Schlangenkopffisch, Channa stewartii",69.5,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85126/middle/Schlangenkopffisch-Channa-stewartii-neu.jpg,
"Schleier-Leopardbärbling, Danio rerio var. frankei",2.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85025/middle/Brachydanio-frankei-Schleier.jpg,
"Schleierschwanz Bronze, Carassius auratus (Kaltwasser)",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81054/middle/81054-Schleierschwanz-Bronze-Carassius-auratus-Kaltwasse.jpg,
"Schleierschwanz Calico, Carassius auratus, (Kaltwasser)",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/11438/middle/11438-Carassius-auratus-Calico-Schleierschwanz-FSWFT1610.jpg,
"Schleierschwanz MIX, Carassius auratus, (Kaltwasser)",4.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86632/middle/Schleierschwanz-Mix-carassius-auratus.jpg,Neuheit
"Schleierschwanz Platinum, Carassius auratus (Kaltwasser)",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/11437/middle/11437-Schleierschwanz-Platinum--Carassius-auratus--4-5-c.jpg,
"Schleierschwanz rot, Carassius auratus, (Kaltwasser)",5.39,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/11439/middle/11439-Schleierschwanz-Rot--Carassius-auratus--4-5-cm--Ka.jpg,
"Schleierschwanz rot-schwarz, Carassius auratus (Kaltwasser)",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83891/middle/Schleierschwanz-rot-schwarz-Carassius-auratus-Kaltw.jpg,
"Schleierschwanz rot-weiß, Carassius auratus, (Kaltwasser)",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/11440/middle/11440-Schleierschwanz-rot-weiss-Carassius-auratus-Kaltwa.jpg,
"Schleierschwanz Schwarz, Carassius auratus (Kaltwasser)",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81055/middle/81055-Schleierschwanz-Schwarz-Carassius-auratus-Kaltwass.jpg,
"Schlußlichtsalmler, Hemigrammus ocellifer",2.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/15296/middle/15296-Schlusslichtsalmler--Hemigrammus-ocellifer.jpg,
"Schmalbarsch, Pseudotropheus elongatus",10.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80305/middle/80305-Schmalbarsch-Pseudotropheus-elongatus-Nachzucht-7-.jpg,
"Schmalkopf-Hechtbuntbarsch, Crenicichla compressiceps",31.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80134/middle/80134-Schmalkopf-Hechtbuntbarsch--Crenicichla-compressic.jpg,
"Schmerlenpanzerwels, Aspidoras sp. C125, DNZ",17.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85647/middle/Schmerlenpanzerwels-Aspidoras-sp--C125.jpg,
"Schmetterling-Regenbogenfisch, Pseudomugil signifer",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85072/middle/Schmetterling-Regenbogenfisch-Pseudomugil-signifer.jpg,
"Schmetterlingsbarbe, Barbus hulstaerti (Minifisch), 5 Stück",39.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84140/middle/Schmetterlingsbarbe--Barbus-hulstaerti-2.jpg,
"Schmetterlingsbuntbarsch gold, Mikrogeophagus ramirezi, DNZ",12.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81934/middle/81934-Schmetterlingsbuntbarsch-gold-Mikrogeophagus-ramir.jpg,
"Schmetterlingsbuntbarsch Neonblau Goldkopf, Mikrogeophagus ramirezi",16.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101293/middle/Schmetterlingsbuntbarsch-Neonblau-Goldkopf-Mikrogeophagus-ramirezi-1.jpg,
"Schmetterlingsgrundel, Awaous flavus",19.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84109/middle/Awaous-flavus-Schmetterlingsgrundel.jpg,
"Schmetterlingswels, Hara hara",7.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83525/middle/Hara--hara--schmetterlingswels--.jpg,
"Schmuck-Flösselhecht, Polypterus ornatipinnis, NZ",49.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80045/middle/Schmuck-Floesselhecht-Polypterus-ornatipinnis-neu-1.jpg,
"Schmucklinien-Zwergstachelwels, Hyalobagrus flavus",7.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102939/middle/Schmucklinien-Zwergstachelwels--Hyalobagrus-flavus-2.jpg,Neuheit
"Schmucksalmler, Hyphessobrycon bentosi",5.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/15297/middle/Schmucksalmler-Hyphessobrycon-bentosi-2.jpg,
"Schneckenbuntbarsch, Lamprologus ornatipinnis",14.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84117/middle/Schneckenbuntbarsch-Lamprologus-ornatipinnis.jpg,
"Schneckenfressender Buntbarsch, Chilotialapia rhoadesii, DNZ",24.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86307/middle/Chilotilapia-rhoadesi.jpg,Neuheit
"Schokoladenbrauner Hexenwels, Rineloricaria lanceolata, 5-9 cm",27.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85054/middle/Rineloricaria-lanceolata-SCHOKO.jpg,
"Schokoladengurami, Sphaerichthys osphromenoides",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80157/middle/80157-Schokoladengurami--Sphaerichthys-osphromenoides.jpg,
"Schönflossen-Flussbarbe, Cyclocheilichthys janthochir",10.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101688/middle/Schoenflossen-Flussbarbe-Cyclocheilichthys-janthochir-5.jpg,Neuheit
"Schönflossenbärbling, Rasbora kalochroma",7.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100624/middle/Schoenflossenbaerbling-Rasbora-kalochroma-2.jpg,
"Schrägschwimmer, Thayeria boehlkei",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81806/middle/81806-Schraegschwimmer-Thayeria-boehlkei.jpg,
"Schuppenkarpfen, Cyprinus carpio, 7-10 cm (Kaltwasser)",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/82052/middle/82052-Cyprinus-carpio-Schuppenkarpfen.jpg,
"Schützenfisch, Toxotes chatareus",24.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81935/middle/81935-Schuetzenfisch-Toxotes-chatareus.jpg,
"Schwanzstreifenbuntbarsch, Biotodoma cupido",27.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83246/middle/Schwanzstreifenbuntbarsch-Biotodoma-cupido-1.jpg,
"Schwarzbandbarbe, Barbus lateristriga",2.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84343/middle/Barbodes-lateristriga-1.jpg,
"Schwarzer Fächerfisch, Austrolebias nigripinnis",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80125/middle/80125-Schwarzer-Faecherfisch--Austrolebias-nigripinnis.jpg,
"Schwarzer Fiederbartwels, Synodontis nigrita",21.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85057/middle/Synodontis-nigrita-WILD.jpg,
"Schwarzer Kaisertetra, Nematobrycon palmeri black",4.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84336/middle/Schwarzer-Kaisertetra-Nematobrycon-palmeri.jpg,
"Schwarzer Makropode, Macropodus concolor",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80172/middle/80172-Schwarzer-Makropode--Macropodus-concolor.jpg,
"Schwarzer Piranha, Serrasalmus rhombeus",44.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83281/middle/83281-Serrasalmus-rhombeus-schwarzer-piranha.jpg,
"Schwarzer Schwertträger, Xiphophorus helleri",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81118/middle/81118-Schwarzer-Schwerttraeger-Xiphophorus-helleri.jpg,
"Schwarzfleckbarbe, Dawkinsia filamentosus",3.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83580/middle/Schwarzfleckbarbe---Dawkinsia--filamentosus.jpg,
"Schwarzflossen Panzerwels, Corydoras leucomelas",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/82894/middle/82894-Schwarzflossen-Panzerwels-Corydoras-leucomelas.jpg,
"Schwarzgürtelbuntbarsch, Vieja maculicauda",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84111/middle/Vieja-maculicauda-Schwarzguertel-BB.jpg,
"Schwarzkehl-Zwergbuntbarsch, Apistogramma viejita",17.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84606/middle/Apistogramma-viejita-Schwarzkehl-Zwergbuntbarsch.jpg,
"Schwarzschwingen Beilbauchfisch, Carnegiella marthae (Minifisch)",7.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/82899/middle/82899-Schwarzschwingen-Beilbauchfisch--Carnegiella-marth.jpg,
"Schwarzsegel Panzerwels, Corydoras melanistius",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85113/middle/Corydoras-melanistius.jpg,
"Schwarzstreifenprachtschmerle, Botia nigrolineata",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84089/middle/Schwarzstreifenprachtschmerle-Botia-nigrolineata.jpeg,
"Schwertträger Berlin/Calico, Xiphophorus helleri",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85107/middle/Xiphophorus-helleri-Schwerttraeger-Berlin-5.jpg,
"Schwertträger Grün, Xiphophorus helleri",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85110/middle/Xiphophorus-helleri-Schwerttraeger-Gruen-1.jpg,
"Schwertträger Komet Orange, Xiphophorus helleri",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85108/middle/Xiphophorus-helleri-Schwerttraeger-Komet-Orange-10.jpg,
"Schwertträger Marmor orange, Xiphophorus helleri",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85103/middle/Xiphophorus-helleri-Schwerttraeger-Marmor-8.jpg,
"Schwertträger pink, Xiphophorus helleri",2.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86600/middle/Schwerttraeger-pink-Xiphophorus-helleri-Maennchen-j.jpg,
"Schwertträger Tuxedo (orange), Xiphophorus helleri",4.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85104/middle/Xiphophorus-helleri-Schwerttraeger-Tuxedo-4.jpg,
"Schwertträger Tuxedo weiss, Xiphophorus helleri",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85105/middle/Xiphophorus-helleri-Schwerttraeger-Tuxedo-Weiss-7.jpg,
"Schwielen-Torpedowels, Dianema longibarbis, 6-10 cm",16.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81947/middle/81947-Schwielen-Torpedowels-Dianema-longibarbis.JPG,
"Sechsstreifen-Tilapia Weiss, Cynotilapia afra Weiss",10.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85601/middle/Sechsstreifen-Tilapia-Weiss--Cynotilapia-afra-Weiss.jpg,
"Segelkärpfling calico, Poecilia velifera",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84338/middle/Segelkaerpfling-calico-Poecilia-velifera.jpg,
"Segelkärpfling gold, Poecilia velifera",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81808/middle/81808-Segelkaerpfling-gold-Poecilia-velifera.jpg,
"Segelkärpfling grün, Poecilia velifera",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81807/middle/81807-Segelkaerpfling-gruen-Poecilia-velifera.jpg,
"Segelkärpfling silver-pink, Poecilia velifera",7.09,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85084/middle/Poecilia-velifera-Silver-Pink-Segelkaerpfling-8.jpg,
"Senegal-Flösselhecht, Polypterus senegalensis, 8-10 cm",24.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/8812/middle/Senegal-Floesselhecht-Polypterus-senegalensis.jpg,
"Sepik-Regenbogenfisch, Glossolepis multisquamatus",4.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83352/middle/83352-Sepik-Regenbogenfisch-Glossolepis-multisquamatus.jpg,
"Showa Tricolor Platy, Xiphophorus maculatus",2.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84097/middle/Showa-Tricolor-Platy-Xiphophorus-maculatus.jpeg,
"Sichelsalmler, Hyphessobrycon robertsi",4.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83255/middle/83255-sichelsalmler-Hyphessobrycon-robertsi.jpg,
"Sikuensis-Regenbogenfisch, Melanotaenia sikuensis, 5 Tiere",29.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100348/middle/Melanotaenia-sp-Isim-Melanotaenia-sikuensis.jpg,Neuheit
"Silberbeilbauchfisch, Gateropelecus levis",6.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101659/middle/Silberbeilbauchfisch-Gasteropelecus-sternicla-.jpg,Neuheit
"Silberdollar Scheibensalmler, Metynnis argenteus",7.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/82895/middle/82895-Silberdollar-Scheibensalmler-Metynnis-argenteus.jpg,
"Silberflossenblatt, Monodactylus argenteus",14.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85056/middle/Silberflossenblatt-Monodactylus-argenteus-1.jpg,
"Silberlinien-Schlammspringer, Periophthalmus argentilineatus (Terrarium)",11.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102937/middle/Periophthalmus-argentilineatus-14.jpg,Neuheit
